"","X.2","long","lat","group","order","ccode","subregion","cat_pais","cols_18","cat_pais2","X.1","n_elecciones_con_debates","n_debates_total","n_promedio_debates_eleccion","n_sd_n_debates","ncat_mean_tipoorg_ambito2","n_sd_tipoorg_ambito","ncat_mean_tipoorg_visibilidad","ncat_meanppac","ncat_meancompetencia","n_sd_competencia","n_sd_ppac","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_mean_totreg","n_max_reg","n_sd_reg","n_proporcioninvitados","n_indexausentes","ncat_ano_primer_debate","n_cattipo_educ","n_cattipo_estado","n_cattipo_mmc","n_cattipo_osc","n_cattipo_NA","n_tot_orgs","pr_dico_formato_periodistas","n_edad_practica_absoluta","pr_cattipo_educ","pr_cattipo_estado","pr_cattipo_mmc","pr_cattipo_NA","pr_cattipo_osc","n_interrupciones"
"3669",3669,288.499633789062,-54.4449234008789,32,3700,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3670",3670,288.606597900391,-54.4001960754395,32,3701,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3671",3671,288.644775390625,-54.3954124450684,32,3702,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3672",3672,288.841156005859,-54.4505844116211,32,3703,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3673",3673,288.920074462891,-54.4442367553711,32,3704,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3674",3674,289.033538818359,-54.4195327758789,32,3705,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3675",3675,289.053802490234,-54.3980484008789,32,3706,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3676",3676,289.071838378906,-54.3600578308105,32,3707,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3677",3677,289.101745605469,-54.337890625,32,3708,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3678",3678,289.202728271484,-54.3272476196289,32,3709,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3679",3679,289.301147460938,-54.3488311767578,32,3710,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3680",3680,289.312438964844,-54.4147491455078,32,3711,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3681",3681,289.298858642578,-54.4854507446289,32,3712,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3682",3682,289.427001953125,-54.50439453125,32,3713,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3683",3683,289.582061767578,-54.5022468566895,32,3714,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3684",3684,289.688995361328,-54.5285148620605,32,3715,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3685",3685,289.702331542969,-54.4855461120605,32,3716,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3686",3686,289.531677246094,-54.3732414245605,32,3717,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3687",3687,289.459991455078,-54.3034172058105,32,3718,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3688",3688,289.363861083984,-54.2623062133789,32,3719,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3689",3689,289.240112304688,-54.2413101196289,32,3720,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3690",3690,289.136901855469,-54.1104507446289,32,3721,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3691",3691,289.143280029297,-53.9958000183105,32,3722,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3692",3692,289.132263183594,-53.8841781616211,32,3723,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3693",3693,289.355529785156,-53.8228492736816,32,3724,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3694",3694,289.304382324219,-53.7274436950684,32,3725,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3695",3695,289.381256103516,-53.6550750732422,32,3726,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3696",3696,289.468688964844,-53.6273422241211,32,3727,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3697",3697,289.556823730469,-53.8934555053711,32,3728,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3698",3698,289.620269775391,-53.9867172241211,32,3729,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3699",3699,289.539459228516,-54.0056648254395,32,3730,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3700",3700,289.370178222656,-54.0055694580078,32,3731,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3701",3701,289.464691162109,-54.1361351013184,32,3732,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3702",3702,289.620025634766,-54.1806640625,32,3733,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3703",3703,289.75390625,-54.2774391174316,32,3734,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3704",3704,289.756652832031,-54.34765625,32,3735,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3705",3705,289.831024169922,-54.3792953491211,32,3736,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3706",3706,290.009857177734,-54.38134765625,32,3737,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3707",3707,290.133026123047,-54.3674812316895,32,3738,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3708",3708,290.19091796875,-54.32080078125,32,3739,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3709",3709,290.258148193359,-54.3058624267578,32,3740,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3710",3710,290.378295898438,-54.3640632629395,32,3741,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3711",3711,290.580718994141,-54.4071273803711,32,3742,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3712",3712,290.635192871094,-54.4375991821289,32,3743,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3713",3713,290.674896240234,-54.4881820678711,32,3744,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3714",3714,290.677551269531,-54.5426788330078,32,3745,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3715",3715,290.687927246094,-54.5714836120605,32,3746,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
"3716",3716,290.746826171875,-54.5574188232422,32,3747,"Chile","10","Chile","#FF5768","Chile",4,7,29,4.14285714285714,2.05886285511144,2.82512315270936,0.746855948077033,1.935960591133,0.461538461538462,2.30434782608696,1.57926284900426,1.17407901712855,0,0,0,0,0,0,0.946428571428571,2.97103174603175,1989,3,1,25,17,0,46,0,32,0.0652173913043478,0.0217391304347826,0.543478260869565,0,0.369565217391304,0
